reg,conc,sim
1,3.6171171171171173,9098
1,3.6216216216216215,9098
1,3.626126126126126,9098
1,3.6306306306306304,9098
1,3.635135135135135,9098
1,3.6396396396396398,9098
1,3.644144144144144,9098
1,3.6486486486486487,9098
1,3.653153153153153,9098
1,3.6576576576576576,9098
1,3.6621621621621623,9098
1,3.6666666666666665,9098
1,3.671171171171171,9098
1,3.6756756756756754,9098
1,3.68018018018018,9098
1,3.684684684684685,9098
1,3.689189189189189,9098
1,3.6936936936936937,9098
1,3.698198198198198,9098
1,3.7027027027027026,9098
1,3.7072072072072073,9098
1,3.7117117117117115,9098
1,3.7162162162162162,9098
1,3.720720720720721,9098
1,3.725225225225225,9098
1,3.72972972972973,9098
1,3.734234234234234,9098
1,3.7387387387387387,9098
1,3.7432432432432434,9098
1,3.7477477477477477,9098
1,3.7522522522522523,9098
1,3.7567567567567566,9098
1,3.7612612612612613,9098
1,3.765765765765766,9098
1,3.77027027027027,9098
1,3.774774774774775,9098
1,3.779279279279279,9098
1,3.7837837837837838,9098
1,3.7882882882882885,9098
1,3.7927927927927927,9098
1,3.7972972972972974,9098
1,3.8018018018018016,9098
1,3.8063063063063063,9098
1,3.810810810810811,9098
1,3.815315315315315,9098
1,3.81981981981982,9098
1,3.824324324324324,9098
1,3.828828828828829,9098
1,3.8333333333333335,9098
1,3.8378378378378377,9098
1,3.8423423423423424,9098
1,3.8468468468468466,9098
1,3.8513513513513513,9098
1,3.855855855855856,9098
1,3.8603603603603602,9098
1,3.864864864864865,9098
1,3.869369369369369,9098
1,3.873873873873874,9098
1,3.8783783783783785,9098
1,3.8828828828828827,9098
1,3.8873873873873874,9098
1,3.8918918918918917,9098
1,3.8963963963963963,9098
1,3.900900900900901,9098
1,3.9054054054054053,9098
1,3.90990990990991,9098
1,3.914414414414414,9098
1,3.918918918918919,9098
1,3.9234234234234235,9098
1,3.9279279279279278,9098
1,3.9324324324324325,9098
1,3.9369369369369367,9098
1,3.9414414414414414,9098
1,3.945945945945946,9098
1,3.9504504504504503,9098
1,3.954954954954955,9098
1,3.959459459459459,9098
1,3.963963963963964,9098
1,3.9684684684684686,9098
1,3.972972972972973,9098
1,3.9774774774774775,9098
1,3.981981981981982,9098
1,3.9864864864864864,9098
1,3.990990990990991,9098
1,3.9954954954954953,9098
1,4,9098
1,4.004504504504505,9098
1,4.009009009009009,9098
1,4.013513513513513,9098
1,4.018018018018018,9098
1,4.0225225225225225,9098
1,4.027027027027027,9098
1,4.031531531531532,9098
1,4.036036036036036,9098
1,4.04054054054054,9098
1,4.045045045045045,9098
1,4.04954954954955,9098
1,4.054054054054054,9098
1,4.058558558558558,9098
1,4.063063063063063,9098
1,4.0675675675675675,9098
1,4.072072072072072,9098
1,4.076576576576577,9098
1,4.081081081081081,9098
1,4.085585585585585,9098
1,4.09009009009009,9098
1,4.094594594594595,9098
1,4.099099099099099,9098
1,4.103603603603603,9098
1,4.108108108108108,9098
1,4.112612612612613,9098
1,4.117117117117117,9098
1,4.121621621621622,9098
1,4.126126126126126,9098
1,4.13063063063063,9098
1,4.135135135135135,9098
1,4.13963963963964,9098
1,4.1441441441441444,9098
1,4.148648648648648,9098
1,4.153153153153153,9098
1,4.157657657657658,9098
1,4.162162162162162,9098
1,4.166666666666667,9098
1,4.171171171171171,9098
1,4.175675675675675,9098
1,4.18018018018018,9098
1,4.184684684684685,9098
1,4.1891891891891895,9098
1,4.193693693693693,9098
1,4.198198198198198,9098
1,4.202702702702703,9098
1,4.207207207207207,9098
1,4.211711711711712,9098
1,4.216216216216216,9098
1,4.2207207207207205,9098
1,4.225225225225225,9098
1,4.22972972972973,9098
1,4.2342342342342345,9098
1,4.238738738738738,9098
1,4.243243243243243,9098
1,4.247747747747748,9098
1,4.252252252252252,9098
1,4.256756756756757,9098
1,4.261261261261261,9098
1,4.2657657657657655,9098
1,4.27027027027027,9098
1,4.274774774774775,9098
1,4.2792792792792795,9098
1,4.283783783783783,9098
1,4.288288288288288,9098
1,4.292792792792793,9098
1,4.297297297297297,9098
1,4.301801801801802,9098
1,4.306306306306306,9098
1,4.3108108108108105,9098
1,4.315315315315315,9098
1,4.31981981981982,9098
1,4.324324324324325,9098
1,4.328828828828828,9098
1,4.333333333333333,9098
1,4.337837837837838,9098
1,4.342342342342342,9098
1,4.346846846846847,9098
1,4.351351351351351,9098
1,4.3558558558558556,9098
1,4.36036036036036,9098
1,4.364864864864865,9098
1,4.36936936936937,9098
1,4.373873873873874,9098
1,4.378378378378378,9098
1,4.382882882882883,9098
1,4.387387387387387,9098
1,4.391891891891892,9098
1,4.396396396396397,9098
1,4.400900900900901,9098
1,4.405405405405405,9098
1,4.40990990990991,9098
1,4.414414414414415,9098
1,4.418918918918919,9098
1,4.423423423423423,9098
1,4.427927927927928,9098
1,4.4324324324324325,9098
1,4.436936936936937,9098
1,4.441441441441442,9098
1,4.445945945945946,9098
1,4.45045045045045,9098
1,4.454954954954955,9098
1,4.45945945945946,9098
1,4.463963963963964,9098
1,4.468468468468468,9098
1,4.472972972972973,9098
1,4.4774774774774775,9098
1,4.481981981981982,9098
1,4.486486486486487,9098
1,4.490990990990991,9098
1,4.495495495495495,9098
1,4.5,9098
2,1.4802973661668753e-16,3660
2,0.004504504504504653,3660
2,0.009009009009009156,3661
2,0.013513513513513662,3663
2,0.018018018018018167,3664
2,0.02252252252252267,3666
2,0.027027027027027178,3668
2,0.031531531531531674,3670
2,0.03603603603603618,3673
2,0.04054054054054069,3675
2,0.04504504504504519,3678
2,0.049549549549549696,3681
2,0.0540540540540542,3684
2,0.0585585585585587,3687
2,0.06306306306306321,3690
2,0.06756756756756772,3693
2,0.07207207207207222,3697
2,0.07657657657657672,3700
2,0.08108108108108124,3704
2,0.08558558558558574,3708
2,0.09009009009009024,3712
2,0.09459459459459475,3716
2,0.09909909909909925,3720
2,0.10360360360360375,3724
