reg,oxphos,sim
3,3468,3.0063540872799432
3,3482,3.0468340182612748
3,3496,3.087889920070647
3,3510,3.129523223673033
3,3524,3.171735183346237
3,3537,3.2114510781556893
3,3551,3.2547818903784966
3,3565,3.2986939832618845
3,3579,3.3431878843555465
3,3593,3.388263928389728
3,3607,3.433922254303716
3,3621,3.4801628023890183
3,3635,3.526985311552716
3,3648,3.5709840451626587
3,3662,3.618927413993628
3,3676,3.667450796724716
3,3690,3.7165531170935386
3,3704,3.7662330859015434
3,3718,3.8164891990982435
3,3732,3.86731973602115
3,3745,3.9150321726758577
3,3759,3.966964859473582
3,3773,4.019465670479338
3,3787,4.072532020144792
3,3801,4.1261611000602825
3,3815,4.180349878206819
3,3829,4.235095098391948
3,3843,4.2903932798727045
3,3856,4.34223348189455
3,3870,4.39858742809186
3,3884,4.455482849355106
3,3898,4.512915382800561
3,3912,4.5708804419599876
3,3926,4.629373217564444
3,3940,4.688388678530048
3,3954,4.747921573146653
3,3967,4.8036606537740045
3,3981,4.864175816049269
3,3995,4.925191776890369
3,4009,4.986702433246785
3,4023,5.048701470276431
3,4037,5.111182363739935
3,4051,5.174138382595687
3,4065,5.237562591793973
3,4078,5.296869487332177
3,4092,5.361176309968178
3,4106,5.4259298687460165
3,4120,5.491122457943045
3,4134,5.5567461844304775
3,4148,5.622792971595885
3,4162,5.689254563444229
3,4176,5.7561225288731395
3,4189,5.8185705651789075
3,4203,5.886197814658017
3,4217,5.954205782072909
3,4231,6.022585392966068
3,4245,6.091327421225921
3,4259,6.160422494291738
3,4273,6.229861098495389
3,4286,6.294638970683493
3,4300,6.364712736033931
3,4314,6.435101411611544
3,4328,6.505794983512688
3,4342,6.576783324828831
3,4356,6.648056201660575
3,4370,6.719603279219953
3,4384,6.791414128013299
3,4397,6.858322621065564
3,4411,6.930612397178394
3,4425,7.003134915617976
3,4439,7.075879435972016
3,4453,7.148835154507279
3,4467,7.2219912106677295
3,4481,7.295336693597885
3,4495,7.368860648683291
3,4508,7.437283090784817
3,4522,7.511120174582269
3,4536,7.585103459332649
3,4550,7.659221881890209
3,4564,7.733464367563661
3,4578,7.807819836593504
3,4592,7.882277210591645
3,4606,7.95682541893572
3,4619,8.026120424395518
3,4633,8.100812607616346
3,4647,8.175563308402142
3,4661,8.2503615474362
3,4675,8.325196383777929
3,4689,8.400056920843081
3,4703,8.474932312291262
3,4717,8.549811767814614
3,4730,8.619336951032052
3,4744,8.694194005824542
3,4758,8.769023900047104
3,4772,8.843816117483446
3,4786,8.918560224848989
3,4800,8.993245876883105
3,4814,9.067862821307573
3,4827,9.137079585134373
3,4841,9.21153543550271
3,4855,9.285893133529054
3,4869,9.360142837540131
3,4883,9.434274821203198
3,4897,9.508279477618862
3,4911,9.582147323258303
3,4925,9.655869001742808
3,4938,9.724185900700075
3,4952,9.797599749732502
3,4966,9.870840795703112
3,4980,9.943900215273507
3,4994,10.016769328530453
3,5008,10.089439601804328
3,5022,10.161902650323455
3,5036,10.234150240704427
3,5049,10.301037301164687
3,5063,10.372846684537343
3,5077,10.444417389835149
3,5091,10.51574179940175
3,5105,10.586812456866188
3,5119,10.657622068675856
3,5133,10.72816350547251
3,5147,10.798429803313219
3,5160,10.863424774017938
3,5174,10.933141397151688
3,5188,11.002563447891513
3,5202,11.071684621063408
3,5216,11.140498780734164
3,5230,11.208999960559984
3,5244,11.277182363997332
3,5258,11.345040364379019
3,5271,11.407756119171593
3,5285,11.474973223348407
3,5299,11.541850422488816
3,5313,11.608382755562234
3,5327,11.67456542993046
3,5341,11.74039382069279
3,5355,11.80586346992
3,5368,11.866331741508995
3,5382,11.931097556364266
3,5396,11.995492526107697
3,5410,12.059512839349724
3,5424,12.123154846398261
3,5438,12.186415057910311
3,5452,12.24929014345841
3,5466,12.311776930015744
3,5479,12.369450048860953
3,5493,12.43117958727582
3,5507,12.492512424336832
3,5521,12.553445989279881
3,5535,12.613977860213947
3,5549,12.67410576220097
3,5563,12.733827565280109
3,5577,12.79314128243992
3,5590,12.847851286191338
3,5604,12.90637288836432
3,5618,12.964481388011096
3,5632,13.022175339194753
3,5646,13.079453428289469
3,5660,13.136314471714208
3,5674,13.192757413637391
3,5688,13.248781323655704
3,5701,13.300427613666315
3,5715,13.355641216429557
3,5729,13.410433761825763
3,5743,13.46480478933564
3,5757,13.518753952147797
3,5771,13.572281014742744
3,5785,13.62538585047007
3,5799,13.67806843912126
3,5812,13.726609973905624
3,5826,13.778478554402303
3,5840,13.829925417998531
3,5854,13.880950939144974
3,5868,13.93155558678417
3,5882,13.981739921942824
3,5896,14.031504595334301
3,5909,14.077339524382358
3,5923,14.126297008490116
3,5937,14.174837229936628
3,5951,14.222961168816866
3,5965,14.270669883301974
3,5979,14.317964507335807
3,5993,14.364846248352318
3,6007,14.41131638501501
3,6020,14.45409984922459
3,6034,14.499780041648075
3,6048,14.545052763094272
3,6062,14.589919550631627
3,6076,14.634382001776052
3,6090,14.678441772382694
3,6104,14.72210057456638
3,6118,14.765360174651486
3,6131,14.805173943236706
3,6145,14.84766883291603
3,6159,14.88976998619571
3,6173,14.931479363101001
3,6187,14.972798968211611
3,6201,15.013730848797122
3,6215,15.05427709298507
3,6229,15.094439827962042
3,6242,15.131392290263904
3,6256,15.170821543891305
3,6270,15.209873726080096
3,6284,15.248551100685393
3,6298,15.286855962243497
3,6312,15.324790634371803
3,6326,15.362357468202488
3,6340,15.399558840849853
3,6353,15.433777834512547
3,6367,15.470281191367627
3,6381,15.506426184038185
3,6395,15.54221527751546
3,6409,15.577650955708162
3,6423,15.612735720107217
3,6437,15.647472088483164
3,6450,15.679417544702108
3,6464,15.713489171037157
3,6478,15.747219856611014
3,6492,15.780612171154909
3,6506,15.813668694727458
3,6520,15.846392016599768
3,6534,15.878784734171067
3,6548,15.91084945191449
3,6561,15.940332420699558
3,6575,15.971771943842162
3,6589,16.00289112568757
3,6603,16.033692588857466
3,6617,16.06417895827908
3,6631,16.094352860301598
3,6645,16.124216921839878
3,6659,16.15377376954508
3,6672,16.18094662708931
3,6686,16.209918403970896
3,6700,16.238590650367517
3,6714,16.266965984364333
3,6728,16.29504702007263
3,6742,16.322836366950547
3,6756,16.350336629147485
3,6770,16.377550404871815
3,6783,16.40256608259563
3,6797,16.429234661252938
3,6811,16.455624322641548
3,6825,16.4817376359384
3,6839,16.507577161587374
3,6853,16.533145450795402
3,6867,16.558445045048746
3,6881,16.583478475648842
3,6894,16.60648768241772
3,6908,16.63101490606878
3,6922,16.655283316455062
3,6936,16.679295400733807
3,6950,16.703053633861824
3,6964,16.726560478238664
3,6978,16.749818383366442
3,6992,16.772829785525865
3,7005,16.793978913247
3,7019,16.816521746546467
3,7033,16.838825132799645
3,7047,16.860891453505563
3,7061,16.882723075567846
3,7075,16.904322351058443
3,7089,16.925691616994776
3,7102,16.945330584019683
3,7116,16.96626280317318
3,7130,16.986971768368157
3,7144,17.007459755566966
3,7158,17.027729024763193
3,7172,17.04778181983111
3,7186,17.067620368386045
3,7200,17.08724688165542
3,7213,17.105283561634508
3,7227,17.124507333035897
3,7241,17.14352544954134
3,7255,17.162340056942043
3,7269,17.180953284150693
3,7283,17.19936724312917
3,7297,17.21758402882486
3,7311,17.23560571911519
3,7324,17.252167257349925
3,7338,17.26981849676334
3,7352,17.287280627374184
3,7366,17.304555659611296
3,7380,17.321645586671703
3,7394,17.33855238450866
3,7408,17.35527801182612
3,7422,17.37182441007948
3,7435,17.387030121778974
3,7449,17.403236282859798
3,7463,17.41926880143395
3,7477,17.43512955131355
3,7491,17.45082038914933
3,7505,17.466343154463864
3,7519,17.481699669689494
3,7533,17.496891740210902
3,7546,17.51085298117868
3,7560,17.525732943885362
3,7574,17.540453651480714
3,7588,17.55501684286969
3,7602,17.569424240179938
3,7616,17.58367754882779
3,7630,17.597778457587676
3,7643,17.610737160388894
3,7657,17.624548862934127
3,7671,17.638213016254543
3,7685,17.651731244477013
3,7699,17.66510515547282
3,7713,17.67833634094408
3,7727,17.691426376512624
3,7741,17.704376821811035
3,7754,17.716278594645107
3,7768,17.728964175805032
3,7782,17.74151464310226
3,7796,17.753931494276383
3,7810,17.766216211556188
3,7824,17.778370261761893
3,7838,17.79039509640892
3,7852,17.802292151813088
3,7865,17.81322624547767
3,7879,17.82488086988858
3,7893,17.836411834985626
3,7907,17.847820518414153
3,7921,17.859108283155898
3,7935,17.87027647764072
3,7949,17.88132643585912
3,7963,17.89225947747559
3,7976,17.902308040770173
3,7990,17.913019274615426
3,8004,17.923617375259095
3,8018,17.934103607193695
3,8032,17.944479221152697
3,8046,17.954745454226874
3,8060,17.964903529980937
3,8074,17.974954658570415
3,8087,17.984193134410383
3,8101,17.99404137615387
3,8115,18.00378613872964
3,8129,18.013428580748737
3,8143,18.02296984799086
3,8157,18.032411073521686
3,8171,18.041753377810036
3,8184,18.050340768435472
3,8198,18.059495414172225
3,8212,18.068554348680983
3,8226,18.077518644074495
3,8240,18.086389360443636
3,8254,18.0951675459733
3,8268,18.103854237057934
3,8282,18.112450458416717
3,8295,18.12035254240293
3,8309,18.128777137566033
3,8323,18.137114197886795
3,8337,18.145364703324308
3,8351,18.153529622723735
3,8365,18.161609913928743
3,8379,18.169606523893393
3,8393,18.17752038879348
3,8406,18.184795696164667
3,8420,18.192552585684055
3,8434,18.2002294108379
3,8448,18.207827066525205
3,8462,18.21534643740656
3,8476,18.22278839801175
3,8490,18.230153812846726
3,8504,18.237443536499832
3,8517,18.244145529665627
3,8531,18.251291654612427
3,8545,18.258364535043146
3,8559,18.26536498759918
3,8573,18.272293819517515
3,8587,18.27915182873264
3,8601,18.285939803977733
3,8615,18.29265852488504
3,8628,18.298835999995962
3,8642,18.30542332742905
3,8656,18.311943632317398
3,8670,18.318397659496604
3,8684,18.32478614518468
3,8698,18.33110981707779
3,8712,18.337369394445137
3,8725,18.343125089932304
3,8739,18.349263056894724
3,8753,18.355338988171745
3,8767,18.36135357083001
3,8781,18.367307483965114
3,8795,18.3732013987917
3,8809,18.379035978732713
3,8823,18.384811879507865
3,8836,18.390123240756235
3,8850,18.39578779821924
3,8864,18.401395553349552
3,8878,18.406947132444795
3,8892,18.41244315452332
3,8906,18.417884231407843
3,8920,18.4232709678082
3,8934,18.428603961403365
3,8947,18.43350842159549
3,8961,18.438739430553806
3,8975,18.44391840737048
3,8989,18.44904592288145
3,9003,18.454122541284065
3,9017,18.459148820214335
3,9031,18.46412531082336
3,9045,18.469052557852997
3,9058,18.473584236277215
3,9072,18.478418028525095
3,9086,18.48320413634346
3,9100,18.487943080012414
3,9114,18.492635373764315
3,9128,18.497281525854802
3,9142,18.501882038633138
3,9156,18.506437408611752
3,9169,18.51062740283252
3,9183,18.515097092566222
3,9197,18.519523060642502
3,9211,18.52390578130248
3,9225,18.528245723282414
3,9239,18.53254334987886
3,9253,18.536799119013175
3,9266,18.540713820828028
3,9280,18.54489013842934
3,9294,18.54902590930202
3,9308,18.553121570861055
3,9322,18.557177555453666
3,9336,18.561194290419575
3,9350,18.56517219815069
3,9364,18.569111696150042
3,9377,18.572735769834903
3,9391,18.576602353128738
3,9405,18.580431721802707
3,9419,18.584224274711687
3,9433,18.587980406102634
3,9447,18.59170050566965
3,9461,18.59538495860843
3,9475,18.599034145670096
3,9488,18.602391428198572
3,9502,18.605973661536066
3,9516,18.60952171898545
3,9530,18.613035964346107
3,9544,18.616516757229082
3,9558,18.61996445310725
3,9572,18.62337940336498
3,9586,18.626761955347124
3,9599,18.629874186976444
3,9613,18.633195222746725
3,9627,18.636484854683562
3,9641,18.63974341472607
3,9655,18.642971231007213
3,9669,18.646168627899463
3,9683,18.64933592605998
3,9697,18.652473442475205
3,9710,18.65536045771761
3,9724,18.658441419698857
3,9738,18.66149350755045
3,9752,18.66451702425995
3,9766,18.66751226935641
3,9780,18.67047953895188
3,9794,18.673419125782498
3,9807,18.676124207765113
3,9821,18.67901122078706
3,9835,18.681871389303453
3,9849,18.6847049931757
3,9863,18.68751230908439
3,9877,18.690293610567505
3,9891,18.693049168058128
3,9905,18.695779248921703
3,9918,18.698291743128305
3,9932,18.70097343435447
3,9946,18.70363041465156
3,9960,18.706262939685793
3,9974,18.708871262232893
3,9988,18.71145563221278
3,10002,18.71401629672376
3,10016,18.716553500076373
3,10029,18.71888867848952
3,10043,18.721381315092852
3,10057,18.723851190295658
3,10071,18.726298537776017
3,10085,18.72872358858495
3,10099,18.731126571177843
3,10113,18.733507711445515
3,10127,18.735867232744873
3,10140,18.738039052091963
3,10154,18.74035750118917
3,10168,18.742654971142837
3,10182,18.744931675644978
3,10196,18.747187825999426
3,10210,18.749423631150357
3,10224,18.7516392977104
3,10238,18.75383502998848
3,10251,18.755856251557592
3,10265,18.75801410771874
3,10279,18.760152614936878
3,10293,18.76227196873326
3,10307,18.764372362457507
3,10321,18.766453987313476
3,10335,18.76851703238475
3,10348,18.77041624407987
3,10362,18.77244398295104
3,10376,18.774453683822042
3,10390,18.776445527687862
3,10404,18.778419693544432
3,10418,18.780376358412337
3,10432,18.78231569736022
3,10446,18.784237883527926
3,10459,18.786007561647345
3,10473,18.78789714936756
3,10487,18.7897700804789
3,10501,18.791626520762136
3,10515,18.793466634179083
3,10529,18.795290582894072
3,10543,18.797098527295155
3,10557,18.798890626015073
3,10570,18.800540666501025
3,10584,18.80230264727137
3,10598,18.804049237024685
3,10612,18.805780587695743
3,10626,18.807496849563535
3,10640,18.809198171270744
3,10654,18.810884699842962
3,10668,18.812556580707678
3,10681,18.81409605159425
3,10695,18.815740088168415
3,10709,18.817369893912876
3,10723,18.818985608156236
3,10737,18.8205873687192
3,10751,18.822175311932224
3,10765,18.823749572652932
3,10779,18.82531028428331
3,10792,18.826747499915413
3,10806,18.828282452576097
3,10820,18.829804238609853
3,10834,18.831312985862706
3,10848,18.832808820806843
3,10862,18.83429186855656
3,10876,18.835762252884074
3,10889,18.837116377876978
3,10903,18.838562684528252
3,10917,18.839996682659233
3,10931,18.841418490918873
3,10945,18.842828226689072
3,10959,18.84422600609937
3,10973,18.845611944041433
3,10987,18.846986154183377
3,11000,18.848251803607678
3,11014,18.849603712385314
3,11028,18.85094421934232
3,11042,18.85227343347526
3,11056,18.853591462625197
3,11070,18.854898413490986
3,11084,18.856194391642415
3,11098,18.857479501533216
3,11111,18.858663176685656
3,11125,18.859927617265676
3,11139,18.861181489185455
3,11153,18.862424892636835
3,11167,18.863657926757284
3,11181,18.864880689641982
3,11195,18.866093278355752
3,11209,18.867295788944823
3,11222,18.86840346497362
3,11236,18.869586806698038
3,11250,18.870760345825865
3,11264,18.871924174513058
3,11278,18.87307838395299
3,11292,18.87422306438739
3,11306,18.875358305117174
3,11320,18.87648419451313
3,11333,18.87752136643167
3,11347,18.878629467278024
3,11361,18.87972847033933
3,11375,18.880818460433346
3,11389,18.881899521498514
3,11403,18.882971736603913
3,11417,18.884035187959103
3,11431,18.885089956923796
3,11444,18.886061681359013
3,11458,18.887099932372507
3,11472,18.888129734464652
3,11486,18.889151165748274
3,11500,18.890164303532526
3,11514,18.8911692243319
3,11528,18.89216600387517
3,11541,18.893084360659067
3,11555,18.894065650199313
3,11569,18.89503901582344
3,11583,18.896004530257766
3,11597,18.896962265485318
3,11611,18.897912292754114
3,11625,18.898854682585405
3,11639,18.89978950478175
3,11652,18.90065083824542
3,11666,18.901571260216933
3,11680,18.902484314916315
3,11694,18.903390069399393
3,11708,18.904288590041876
3,11722,18.905179942546905
3,11736,18.90606419195251
3,11750,18.906941402638974
3,11763,18.907749708608304
3,11777,18.908613524031523
3,11791,18.909470485562636
3,11805,18.910320655067647
3,11819,18.911164093789868
3,11833,18.912000862356816
3,11847,18.912831020786975
3,11861,18.91365462849649
3,11874,18.91441359293869
3,11888,18.915224732708236
3,11902,18.91602949235893
3,11916,18.916827929004047
3,11930,18.917620099186415
3,11944,18.918406058884685
3,11958,18.919185863519502
3,11972,18.919959567959594
3,11985,18.920672593124117
3,11999,18.921434685837536
3,12013,18.922190835924972
3,12027,18.92294109614463
3,12041,18.923685518731823
3,12055,18.924424155404676
3,12069,18.92515705736974
3,12082,18.925832518614875
3,12096,18.92655450352601
3,12110,18.927270900800718
3,12124,18.927981759688954
3,12138,18.928687128955836
3,12152,18.9293870568869
3,12166,18.93008159129328
3,12180,18.930770779516823
3,12193,18.931405993976746
3,12207,18.932085003684772
3,12221,18.932758803201892
3,12235,18.93342743807475
3,12249,18.934090953405086
3,12263,18.93474939385449
3,12277,18.935402803649136
3,12291,18.936051226584446
3,12304,18.93664890623645
3,12318,18.93728783376271
3,12332,18.937921900253066
3,12346,18.938551147854827
3,12360,18.939175618306773
3,12374,18.939795352943506
3,12388,18.94041039269974
3,12402,18.941020778114563
3,12415,18.941583432134596
3,12429,18.942184954357224
3,12443,18.94278193872376
3,12457,18.94337442425931
3,12471,18.94396244961364
3,12485,18.94454605306511
3,12499,18.94512527252463
3,12513,18.945700145539526
3,12526,18.946230096865044
3,12540,18.946796692156816
3,12554,18.947359048908552
3,12568,18.947917203275974
3,12582,18.94847119106971
3,12596,18.94902104775894
3,12610,18.94956680847496
3,12623,18.95006994913566
3,12637,18.95060790845147
3,12651,18.951141872768254
3,12665,18.95167187592387
3,12679,18.95219795143539
3,12693,18.952720132502442
3,12707,18.953238452010517
3,12721,18.953752942534244
3,12734,18.954227283440016
3,12748,18.95473448034919
3,12762,18.955237941913374
3,12776,18.95573769951697
3,12790,18.95623378424912
3,12804,18.956726226906802
3,12818,18.957215057997807
3,12832,18.957700307743753
3,12845,18.958147716201182
3,12859,18.9586261433678
3,12873,18.95910107607714
3,12887,18.959572543454918
3,12901,18.960040574354935
3,12915,18.960505197361883
3,12929,18.96096644079412
3,12943,18.9614243327064
3,12956,18.961846541373525
3,12970,18.9622980479037
3,12984,18.9627462835833
3,12998,18.96319127545741
3,13012,18.963633050320556
3,13026,18.96407163471927
3,13040,18.96450705495461
3,13054,18.964939337084697
3,13067,18.96533795460533
3,13081,18.965764257375614
3,13095,18.96618749697932
3,13109,18.966607698543786
3,13123,18.967024886965334
3,13137,18.967439086911618
3,13151,18.96785032282394
3,13164,18.968229551893803
3,13178,18.968635139649983
3,13192,18.969037833669717
3,13206,18.969437657527003
3,13220,18.969834634580554
3,13234,18.970228787975945
3,13248,18.97062014064777
3,13262,18.97100871532178
3,13275,18.9713670669068
3,13289,18.9717503474278
3,13303,18.972130915323216
3,13317,18.972508792518404
3,13331,18.97288400073998
3,13345,18.973256561517843
3,13359,18.973626496187094
3,13373,18.97399382589004
3,13386,18.974332603565298
3,13400,18.974694968405732
3,13414,18.975054789105442
3,13428,18.975412086067653
3,13442,18.97576687951204
3,13456,18.97611918947657
3,13470,18.976469035819303
3,13484,18.976816438220176
3,13497,18.977136854888947
3,13511,18.977479598898437
3,13525,18.97781995559211
3,13539,18.978157943967044
3,13553,18.978493582850728
3,13567,18.978826890902706
3,13581,18.97915788661625
3,13595,18.97948658832
3,13608,18.97978977313642
3,13622,18.98011410183665
3,13636,18.980436189271956
3,13650,18.980756053139714
3,13664,18.98107371098047
3,13678,18.9813891801795
3,13692,18.981702477968316
3,13705,18.981991467976346
3,13719,18.982300626145094
3,13733,18.982607662496935
3,13747,18.982912593673724
3,13761,18.9832154361708
3,13775,18.983516206338432
3,13789,18.98381492038322
3,13803,18.98411159436949
3,13816,18.984385264592373
3,13830,18.984678049025558
3,13844,18.98496883964032
3,13858,18.985257651955305
3,13872,18.985544501353548
3,13886,18.98582940308379
3,13900,18.98611237226179
3,13914,18.98639342387158
3,13927,18.986652696345544
3,13941,18.98693009162139
3,13955,18.98720561246511
3,13969,18.987479273355476
3,13983,18.987751088645663
3,13997,18.988021072564486
3,14011,18.988289239217558
3,14025,18.9885556025885
3,14038,18.98880133745002
3,14052,18.989064262106158
3,14066,18.989325423741345
3,14080,18.98958483587108
3,14094,18.98984251189451
3,14108,18.990098465095524
3,14122,18.990352708643844
3,14136,18.990605255596126
3,14149,18.990838255650964
3,14163,18.991087567055065
3,14177,18.991335219460126
3,14191,18.991581225488872
3,14205,18.991825597656174
3,14219,18.99206834837001
3,14233,18.992309489932534
3,14246,18.99253197691364
3,14260,18.992770049466984
3,14274,18.993006548297185
3,14288,18.993241485300118
3,14302,18.993474872270625
3,14316,18.993706720903486
3,14330,18.993937042794347
3,14344,18.994165849440652
3,14357,18.994376965958978
3,14371,18.994602882457475
3,14385,18.994827316826232
3,14399,18.99505028018572
3,14413,18.99527178356265
3,14427,18.995491837890878
3,14441,18.99571045401222
3,14455,18.99592764267735
3,14468,18.996128049029966
3,14482,18.99634251477029
3,14496,18.996555584022133
3,14510,18.996767267186204
3,14524,18.996977574576153
3,14538,18.997186516419383
3,14552,18.997394102857864
3,14566,18.997600343948896
3,14579,18.9977906576173
3,14593,18.99799433220179
3,14607,18.998196690412744
3,14621,18.99839774198239
3,14635,18.99859749656208
3,14649,18.998795963723047
3,14663,18.998993152957134
3,14677,18.999189073677517
3,14690,18.99936987238424
3,14704,18.999563372980344
3,14718,18.99975563218419
3,14732,18.99994665910685
3,14746,19.00013646278424
3,14760,19.00032505217777
3,14774,19.00051243617506
3,14787,19.000685363985262
3,14801,19.000870448118384
3,14815,19.001054352465065
3,14829,19.001237085629445
3,14843,19.001418656145106
3,14857,19.001599072475727
3,14871,19.001778343015722
3,14885,19.00195647609086
3,14898,19.00212087409865
3,14912,19.002296836752333
3,14926,19.00247168593474
3,14940,19.002645429707933
3,14954,19.002818076068337
3,14968,19.002989632947344
3,14982,19.003160108211876
3,14996,19.003329509664997
3,15009,19.00348585628102
3,15023,19.00365320861418
3,15037,19.00381950962568
3,15051,19.003984766873145
3,15065,19.00414898785311
3,15079,19.004312180001556
3,15093,19.004474350694455
3,15107,19.00463550724832
3,15120,19.004784250896073
3,15134,19.004943472054528
3,15148,19.00510170016377
3,15162,19.005258942311762
3,15176,19.005415205529594
3,15190,19.005570496791947
3,15204,19.005724823017612
3,15218,19.005878191070003
3,15231,19.006019752257416
3,15245,19.006171291583687
3,15259,19.006321892522617
3,15273,19.0064715617247
3,15287,19.006620305787433
3,15301,19.006768131255743
3,15315,19.006915044622488
3,15328,19.007050653105157
3,15342,19.007195825564082
3,15356,19.007340104640956
3,15370,19.007483496628442
3,15384,19.007626007769336
3,15398,19.007767644257008
3,15412,19.00790841223586
3,15426,19.008048317801713
3,15439,19.008177463188204
3,15453,19.00831572256587
3,15467,19.0084531371073
3,15481,19.00858971272165
3,15495,19.008725455271577
3,15509,19.008860370573643
3,15523,19.00899446439872
3,15537,19.009127742472398
3,15550,19.009250775219325
3,15564,19.009382496061377
3,15578,19.009513417662976
3,15592,19.009643545575543
3,15606,19.009772885307136
3,15620,19.009901442322786
3,15634,19.0100292220449
3,15648,19.01015622985362
3,15661,19.010273479165193
3,15675,19.01039901332255
3,15689,19.010523791082935
3,15703,19.01064781766394
3,15717,19.01077109824267
3,15731,19.010893637956077
3,15745,19.011015441901307
3,15759,19.011136515136048
3,15772,19.011248290385744
3,15786,19.011367968531538
3,15800,19.01148693055483
3,15814,19.011605181361542
3,15828,19.01172272581976
3,15842,19.011839568760085
3,15856,19.011955714975937
3,15870,19.012071169223876
4,2012,1.2207539508305725
4,2025,1.2237888382566378
4,2039,1.2271649022773188
4,2053,1.2306555654333078
4,2067,1.2342638356826525
4,2081,1.2379927741239416
4,2095,1.2418454952528963
4,2109,1.2458251671979061
4,2122,1.2496370651075999
4,2136,1.2538707167900893
4,2150,1.2582409078162968
4,2164,1.2627510188603877
4,2178,1.2674044850502024
4,2192,1.272204796058078
4,2206,1.2771554961637295
4,2220,1.2822601842881094
4,2233,1.287141326650037
4,2247,1.2925533570047576
4,2261,1.2981302292941006
4,2275,1.3038757568372288
4,2289,1.309793807300123
4,2303,1.3158883025344237
4,2317,1.322163218379346
4,2331,1.3286225844254633
4,2344,1.3347892935306178
4,2358,1.3416159619325856
4,2372,1.348639187896875
4,2386,1.3558632091232896
4,2400,1.3632923153003291
4,2414,1.3709308476175872
4,2428,1.3787831982313858
4,2442,1.386853809682382
4,2455,1.3945473073177033
4,2469,1.4030515794310072
4,2483,1.4117874063160945
4,2497,1.4207594218526907
4,2511,1.4299723066897707
4,2525,1.4394307873522707
4,2539,1.4491396352909878
4,2553,1.459103665874436
4,2566,1.4685887184709532
4,2580,1.479058643010317
4,2594,1.4897980946196119
4,2608,1.5008120502904727
4,2622,1.5121055250747828
4,2636,1.5236835707079126
4,2650,1.5355512741658683
4,2663,1.546835121946254
4,2677,1.55927594010995
4,2691,1.5720215018129493
4,2705,1.5850770172097997
4,2719,1.5984477235848673
4,2733,1.6121388834975074
4,2747,1.6261557828547544
4,2761,1.640503728910824
4,2774,1.6541278991773687
4,2788,1.6691293494443906
4,2802,1.684477491940554
4,2816,1.7001776969962061
4,2830,1.716235345340106
4,2844,1.7326558256539095
4,2858,1.7494445320504206
4,2872,1.7666068614754917
4,2885,1.7828825729174018
4,2899,1.8007807001313525
4,2913,1.8190682463899208
4,2927,1.837750593157177
4,2941,1.8568331108128344
4,2955,1.8763211556047183
4,2969,1.8962200665269722
4,2983,1.916535162124752
4,2996,1.9357764631831471
4,3010,1.956909129545363
4,3024,1.9784734074795534
4,3038,2.0004745028872186
4,3052,2.022917584433146
4,3066,2.0458077799371575
4,3080,2.0691501727013546
4,3094,2.0929497977747196
4,3107,2.1154632156152453
4,3121,2.140158668942447
4,3135,2.165325786362235
4,3149,2.1909693760671236
4,3163,2.217094178745155
4,3177,2.243704863520318
4,3191,2.270806023847724
4,3204,2.296414509441455
4,3218,2.3244742599717285
4,3232,2.3530374636621434
4,3246,2.382108376200411
4,3260,2.411691156825736
4,3274,2.44178986402638
4,3288,2.472408451217328
4,3302,2.5035507624023623
4,3315,2.532940831921686
4,3329,2.5651036131941503
4,3343,2.5978007053802186
4,3357,2.6310354805109872
4,3371,2.664811179754844
4,3385,2.6991309090841185
4,3399,2.733997634960192
4,3413,2.769414180042538
4,3426,2.802795624708169
4,3440,2.8392799553583203
4,3454,2.876321504238909
4,3468,2.9139224881771275
4,3482,2.95208495959166
4,3496,2.9908108024618962
4,3510,3.030101728361835
4,3524,3.0699592725648834
4,3537,3.1074783913620916
4,3551,3.1484323657178823
4,3565,3.1899564046589157
4,3579,3.232051314703255
4,3593,3.2747177081181764
4,3607,3.3179559995744956
4,3621,3.361766402915438
4,3635,3.406148928046327
4,3648,3.4478733863874655
4,3662,3.4933585495713055
4,3676,3.5394146628082517
4,3690,3.58604090722333
4,3704,3.633236246646203
4,3718,3.680999425341832
4,3732,3.7293289659030773
4,3745,3.7747120381323462
4,3759,3.824128847385923
4,3773,3.874106399089446
4,3787,3.9246423278543725
4,3801,3.975734038777272
4,3815,4.027378706398083
4,3829,4.079573273854025
4,3843,4.132314452233128
4,3856,4.181774769079667
4,3870,4.235559977869377
4,3884,4.289880827650504
4,3898,4.344733115566845
4,3912,4.4001124065583905
4,3926,4.456014033964303
4,3940,4.512433100344904
4,3954,4.5693644785241965
4,3967,4.622683380093084
4,3981,4.680587465497369
4,3995,4.7389875387905676
4,4009,4.797877584603693
4,4023,4.857251366217766
4,4037,4.917102427924768
4,4051,4.977424097609368
4,4065,5.038209489549948
4,4078,5.095062088916342
4,4092,5.156721581218501
4,4106,5.218823431172545
4,4120,5.28135994513247
4,4134,5.344323232778893
4,4148,5.407705211168637
4,4162,5.471497608982673
4,4176,5.5356919709678865
4,4189,5.5956533987528685
4,4203,5.660598440946654
4,4217,5.7259196720046734
4,4231,5.7916079606171484
4,4245,5.857654016087688
4,4259,5.924048393812495
4,4273,5.990781500912732
4,4286,6.053042751121808
4,4300,6.1204015100394065
4,4314,6.188070107177321
4,4328,6.256038424365597
4,4342,6.324296224908832
4,4356,6.392833159972643
4,4370,6.4616387750693365
4,4384,6.530702516634204
