reg,conc,sim
1,0.8963963963963965,5861
1,0.900900900900901,5842
1,0.9054054054054055,5824
1,0.90990990990991,5805
1,0.9144144144144145,5787
1,0.918918918918919,5769
1,0.9234234234234235,5751
1,0.927927927927928,5733
1,0.9324324324324326,5715
1,0.936936936936937,5697
1,0.9414414414414416,5680
1,0.945945945945946,5662
1,0.9504504504504505,5645
1,0.9549549549549551,5628
1,0.9594594594594595,5611
1,0.9639639639639641,5594
1,0.9684684684684686,5577
1,0.972972972972973,5560
1,0.9774774774774776,5544
1,0.981981981981982,5527
1,0.9864864864864866,5511
1,0.9909909909909911,5495
1,0.9954954954954957,5479
1,1.0000000000000002,5463
1,1.0045045045045047,5447
1,1.0090090090090091,5431
1,1.0135135135135138,5415
1,1.0180180180180183,5400
1,1.0225225225225227,5384
1,1.0270270270270272,5369
1,1.0315315315315317,5354
1,1.0360360360360363,5339
1,1.0405405405405408,5324
1,1.0450450450450453,5309
1,1.0495495495495497,5294
1,1.0540540540540542,5280
1,1.0585585585585588,5265
1,1.0630630630630633,5251
1,1.0675675675675678,5236
1,1.0720720720720722,5222
1,1.0765765765765767,5208
1,1.0810810810810814,5194
1,1.0855855855855858,5180
1,1.0900900900900903,5166
1,1.0945945945945947,5153
1,1.0990990990990994,5139
1,1.1036036036036039,5126
1,1.1081081081081083,5112
1,1.1126126126126128,5099
1,1.1171171171171173,5086
1,1.121621621621622,5073
1,1.1261261261261264,5060
1,1.1306306306306309,5047
1,1.1351351351351353,5034
1,1.1396396396396398,5021
1,1.1441441441441444,5009
1,1.148648648648649,4996
1,1.1531531531531534,4984
1,1.1576576576576578,4972
1,1.1621621621621623,4959
1,1.166666666666667,4947
1,1.1711711711711714,4935
1,1.1756756756756759,4923
1,1.1801801801801803,4911
1,1.1846846846846848,4900
1,1.1891891891891895,4888
1,1.193693693693694,4876
1,1.1981981981981984,4865
1,1.2027027027027029,4853
1,1.2072072072072073,4842
1,1.211711711711712,4831
1,1.2162162162162165,4820
1,1.220720720720721,4809
1,1.2252252252252254,4798
1,1.22972972972973,4787
1,1.2342342342342345,4776
1,1.238738738738739,4765
1,1.2432432432432434,4754
1,1.2477477477477479,4744
1,1.2522522522522526,4733
1,1.256756756756757,4723
1,1.2612612612612615,4713
1,1.265765765765766,4702
1,1.2702702702702704,4692
1,1.274774774774775,4682
1,1.2792792792792795,4672
1,1.283783783783784,4662
1,1.2882882882882885,4652
1,1.292792792792793,4642
1,1.2972972972972976,4632
1,1.301801801801802,4623
1,1.3063063063063065,4613
1,1.310810810810811,4604
1,1.3153153153153154,4594
1,1.31981981981982,4585
1,1.3243243243243246,4575
1,1.328828828828829,4566
1,1.3333333333333335,4557
1,1.337837837837838,4548
1,1.3423423423423426,4539
1,1.346846846846847,4530
1,1.3513513513513515,4521
1,1.355855855855856,4512
1,1.3603603603603607,4503
1,1.3648648648648651,4495
1,1.3693693693693696,4486
1,1.373873873873874,4477
1,1.3783783783783785,4469
1,1.3828828828828832,4460
1,1.3873873873873876,4452
1,1.391891891891892,4444
1,1.3963963963963966,4435
1,1.400900900900901,4427
1,1.4054054054054057,4419
1,1.4099099099099102,4411
1,1.4144144144144146,4403
1,1.418918918918919,4395
1,1.4234234234234235,4387
1,1.4279279279279282,4379
1,1.4324324324324327,4371
1,1.4369369369369371,4363
1,1.4414414414414416,4356
1,1.445945945945946,4348
1,1.4504504504504507,4341
1,1.4549549549549552,4333
1,1.4594594594594597,4326
1,1.463963963963964,4318
1,1.4684684684684686,4311
1,1.4729729729729732,4303
1,1.4774774774774777,4296
1,1.4819819819819822,4289
1,1.4864864864864866,4282
1,1.4909909909909913,4275
1,1.4954954954954958,4268
1,1.5000000000000002,4261
1,1.5045045045045047,4254
1,1.5090090090090091,4247
1,1.5135135135135138,4240
1,1.5180180180180183,4233
1,1.5225225225225227,4226
1,1.5270270270270272,4220
1,1.5315315315315317,4213
1,1.5360360360360363,4206
1,1.5405405405405408,4200
1,1.5450450450450453,4193
1,1.5495495495495497,4187
1,1.5540540540540542,4180
1,1.5585585585585588,4174
1,1.5630630630630633,4168
1,1.5675675675675678,4161
1,1.5720720720720722,4155
1,1.5765765765765767,4149
1,1.5810810810810814,4143
1,1.5855855855855858,4137
1,1.5900900900900903,4131
1,1.5945945945945947,4124
1,1.5990990990990992,4119
1,1.6036036036036039,4113
1,1.6081081081081083,4107
1,1.6126126126126128,4101
1,1.6171171171171173,4095
1,1.621621621621622,4089
1,1.6261261261261264,4083
1,1.6306306306306309,4078
1,1.6351351351351353,4072
1,1.6396396396396398,4066
1,1.6441441441441444,4061
1,1.648648648648649,4055
1,1.6531531531531534,4050
1,1.6576576576576578,4044
1,1.6621621621621623,4039
1,1.666666666666667,4033
1,1.6711711711711714,4028
1,1.6756756756756759,4023
1,1.6801801801801803,4017
1,1.6846846846846848,4012
1,1.6891891891891895,4007
1,1.693693693693694,4002
1,1.6981981981981984,3997
1,1.7027027027027029,3991
1,1.7072072072072073,3986
1,1.711711711711712,3981
1,1.7162162162162165,3976
1,1.720720720720721,3971
1,1.7252252252252254,3966
1,1.72972972972973,3962
1,1.7342342342342345,3957
1,1.738738738738739,3952
1,1.7432432432432434,3947
1,1.7477477477477479,3942
1,1.7522522522522526,3937
1,1.756756756756757,3933
1,1.7612612612612615,3928
1,1.765765765765766,3923
1,1.7702702702702704,3919
1,1.774774774774775,3914
1,1.7792792792792795,3910
1,1.783783783783784,3905
1,1.7882882882882885,3901
1,1.792792792792793,3896
1,1.7972972972972976,3892
1,1.801801801801802,3887
1,1.8063063063063065,3883
1,1.810810810810811,3878
1,1.8153153153153154,3874
1,1.81981981981982,3870
1,1.8243243243243246,3866
1,1.828828828828829,3861
1,1.8333333333333335,3857
1,1.837837837837838,3853
1,1.8423423423423426,3849
1,1.846846846846847,3845
1,1.8513513513513515,3840
1,1.855855855855856,3836
1,1.8603603603603607,3832
1,1.8648648648648651,3828
1,1.8693693693693696,3824
1,1.873873873873874,3820
1,1.8783783783783785,3816
1,1.8828828828828832,3812
1,1.8873873873873876,3808
1,1.891891891891892,3805
1,1.8963963963963966,3801
1,1.900900900900901,3797
1,1.9054054054054057,3793
1,1.9099099099099102,3789
1,1.9144144144144146,3786
1,1.918918918918919,3782
1,1.9234234234234235,3778
1,1.9279279279279282,3774
1,1.9324324324324327,3771
1,1.9369369369369371,3767
1,1.9414414414414416,3763
1,1.945945945945946,3760
1,1.9504504504504507,3756
1,1.9549549549549552,3753
1,1.9594594594594597,3749
1,1.963963963963964,3746
1,1.9684684684684686,3742
1,1.9729729729729732,3739
1,1.9774774774774777,3735
1,1.9819819819819822,3732
1,1.9864864864864866,3728
1,1.9909909909909913,3725
1,1.9954954954954958,3722
1,2,3718
1,2.0045045045045047,3715
1,2.009009009009009,3712
1,2.0135135135135136,3708
1,2.018018018018018,3705
1,2.0225225225225225,3702
1,2.027027027027027,3699
1,2.0315315315315314,3695
1,2.036036036036036,3692
1,2.0405405405405403,3689
1,2.045045045045045,3686
1,2.0495495495495497,3683
1,2.054054054054054,3680
1,2.0585585585585586,3677
1,2.063063063063063,3674
1,2.0675675675675675,3671
1,2.0720720720720722,3668
1,2.0765765765765765,3664
1,2.081081081081081,3661
1,2.0855855855855854,3659
1,2.09009009009009,3656
1,2.0945945945945947,3653
1,2.099099099099099,3650
1,2.1036036036036037,3647
1,2.108108108108108,3644
1,2.1126126126126126,3641
1,2.1171171171171173,3638
1,2.1216216216216215,3635
1,2.126126126126126,3632
1,2.1306306306306304,3630
1,2.135135135135135,3627
1,2.1396396396396398,3624
1,2.144144144144144,3621
1,2.1486486486486487,3619
1,2.153153153153153,3616
1,2.1576576576576576,3613
1,2.1621621621621623,3610
1,2.1666666666666665,3608
1,2.171171171171171,3605
1,2.1756756756756754,3602
1,2.18018018018018,3600
1,2.184684684684685,3597
1,2.189189189189189,3595
1,2.1936936936936937,3592
1,2.1981981981981984,3589
1,2.2027027027027026,3587
1,2.2072072072072073,3584
1,2.2117117117117115,3582
1,2.2162162162162162,3579
1,2.220720720720721,3577
1,2.225225225225225,3574
1,2.22972972972973,3572
1,2.234234234234234,3569
1,2.2387387387387387,3567
1,2.2432432432432434,3564
1,2.2477477477477477,3562
1,2.2522522522522523,3560
1,2.2567567567567566,3557
1,2.2612612612612613,3555
1,2.265765765765766,3553
1,2.27027027027027,3550
1,2.274774774774775,3548
1,2.279279279279279,3546
1,2.2837837837837838,3543
1,2.2882882882882885,3541
1,2.2927927927927927,3539
1,2.2972972972972974,3536
1,2.3018018018018016,3534
1,2.3063063063063063,3532
1,2.310810810810811,3530
1,2.315315315315315,3527
1,2.31981981981982,3525
1,2.324324324324324,3523
1,2.328828828828829,3521
1,2.3333333333333335,3519
1,2.3378378378378377,3516
1,2.3423423423423424,3514
1,2.3468468468468466,3512
1,2.3513513513513513,3510
1,2.355855855855856,3508
1,2.3603603603603602,3506
1,2.364864864864865,3504
1,2.369369369369369,3502
1,2.373873873873874,3500
1,2.3783783783783785,3497
1,2.3828828828828827,3495
1,2.3873873873873874,3493
1,2.3918918918918917,3491
1,2.3963963963963963,3489
1,2.400900900900901,3487
1,2.4054054054054053,3485
1,2.40990990990991,3483
1,2.414414414414414,3481
1,2.418918918918919,3479
1,2.4234234234234235,3477
1,2.4279279279279278,3475
1,2.4324324324324325,3474
1,2.436936936936937,3472
1,2.4414414414414414,3470
1,2.445945945945946,3468
1,2.4504504504504503,3466
1,2.454954954954955,3464
1,2.4594594594594597,3462
1,2.463963963963964,3460
1,2.4684684684684686,3458
1,2.472972972972973,3457
1,2.4774774774774775,3455
1,2.481981981981982,3453
1,2.4864864864864864,3451
1,2.490990990990991,3449
1,2.4954954954954953,3448
1,2.5,3446
1,2.5045045045045047,3444
1,2.509009009009009,3442
1,2.5135135135135136,3440
1,2.518018018018018,3439
1,2.5225225225225225,3437
1,2.527027027027027,3435
1,2.5315315315315314,3434
1,2.536036036036036,3432
1,2.5405405405405403,3430
1,2.545045045045045,3428
1,2.5495495495495497,3427
1,2.554054054054054,3425
1,2.5585585585585586,3423
1,2.563063063063063,3422
1,2.5675675675675675,3420
1,2.5720720720720722,3418
1,2.5765765765765765,3417
1,2.581081081081081,3415
1,2.5855855855855854,3414
1,2.59009009009009,3412
1,2.5945945945945947,3410
1,2.599099099099099,3409
1,2.6036036036036037,3407
1,2.608108108108108,3406
1,2.6126126126126126,3404
1,2.6171171171171173,3402
1,2.6216216216216215,3401
1,2.626126126126126,3399
1,2.6306306306306304,3398
1,2.635135135135135,3396
1,2.6396396396396398,3395
1,2.644144144144144,3393
1,2.6486486486486487,3392
1,2.653153153153153,3390
1,2.6576576576576576,3389
1,2.6621621621621623,3387
1,2.6666666666666665,3386
1,2.671171171171171,3384
1,2.6756756756756754,3383
1,2.68018018018018,3381
1,2.684684684684685,3380
1,2.689189189189189,3378
1,2.6936936936936937,3377
1,2.6981981981981984,3375
1,2.7027027027027026,3374
1,2.7072072072072073,3373
1,2.7117117117117115,3371
1,2.7162162162162162,3370
1,2.720720720720721,3368
1,2.725225225225225,3367
1,2.72972972972973,3366
1,2.734234234234234,3364
1,2.7387387387387387,3363
1,2.7432432432432434,3362
1,2.7477477477477477,3360
1,2.7522522522522523,3359
1,2.7567567567567566,3357
1,2.7612612612612613,3356
1,2.765765765765766,3355
1,2.77027027027027,3353
1,2.774774774774775,3352
1,2.779279279279279,3351
1,2.7837837837837838,3350
1,2.7882882882882885,3348
1,2.7927927927927927,3347
1,2.7972972972972974,3346
1,2.8018018018018016,3344
1,2.8063063063063063,3343
1,2.810810810810811,3342
1,2.815315315315315,3341
1,2.81981981981982,3339
1,2.824324324324324,3338
1,2.828828828828829,3337
1,2.8333333333333335,3336
1,2.8378378378378377,3334
1,2.8423423423423424,3333
1,2.8468468468468466,3332
1,2.8513513513513513,3331
1,2.855855855855856,3329
1,2.8603603603603602,3328
1,2.864864864864865,3327
1,2.869369369369369,3326
1,2.873873873873874,3325
1,2.8783783783783785,3323
1,2.8828828828828827,3322
1,2.8873873873873874,3321
1,2.8918918918918917,3320
1,2.8963963963963963,3319
1,2.900900900900901,3318
1,2.9054054054054053,3316
1,2.90990990990991,3315
1,2.914414414414414,3314
1,2.918918918918919,3313
1,2.9234234234234235,3312
1,2.9279279279279278,3311
1,2.9324324324324325,3310
1,2.9369369369369367,3309
1,2.9414414414414414,3307
1,2.945945945945946,3306
1,2.9504504504504503,3305
1,2.954954954954955,3304
1,2.9594594594594597,3303
1,2.963963963963964,3302
1,2.9684684684684686,3301
1,2.972972972972973,3300
1,2.9774774774774775,3299
1,2.981981981981982,3298
1,2.9864864864864864,3297
1,2.990990990990991,3296
1,2.9954954954954953,3294
1,3,3293
1,3.0045045045045047,3292
1,3.009009009009009,3291
1,3.0135135135135136,3290
1,3.018018018018018,3289
1,3.0225225225225225,3288
1,3.027027027027027,3287
1,3.0315315315315314,3286
1,3.036036036036036,3285
1,3.0405405405405403,3284
1,3.045045045045045,3283
1,3.0495495495495497,3282
1,3.054054054054054,3281
1,3.0585585585585586,3280
1,3.063063063063063,3279
1,3.0675675675675675,3278
1,3.0720720720720722,3277
1,3.0765765765765765,3276
1,3.081081081081081,3275
1,3.0855855855855854,3274
1,3.09009009009009,3273
1,3.0945945945945947,3272
1,3.099099099099099,3272
1,3.1036036036036037,3271
1,3.108108108108108,3270
1,3.1126126126126126,3269
1,3.1171171171171173,3268
1,3.1216216216216215,3267
1,3.126126126126126,3266
1,3.1306306306306304,3265
1,3.135135135135135,3264
1,3.1396396396396398,3263
1,3.144144144144144,3262
1,3.1486486486486487,3261
1,3.153153153153153,3260
1,3.1576576576576576,3260
1,3.1621621621621623,3259
1,3.1666666666666665,3258
1,3.171171171171171,3257
1,3.1756756756756754,3256
1,3.18018018018018,3255
1,3.184684684684685,3254
1,3.189189189189189,3253
1,3.1936936936936937,3252
1,3.198198198198198,3252
1,3.2027027027027026,3251
1,3.2072072072072073,3250
1,3.2117117117117115,3249
1,3.2162162162162162,3248
1,3.220720720720721,3247
1,3.225225225225225,3246
1,3.22972972972973,3246
1,3.234234234234234,3245
1,3.2387387387387387,3244
1,3.2432432432432434,3243
1,3.2477477477477477,3242
1,3.2522522522522523,3241
1,3.2567567567567566,3241
1,3.2612612612612613,3240
1,3.265765765765766,3239
1,3.27027027027027,3238
1,3.274774774774775,3237
1,3.279279279279279,3237
1,3.2837837837837838,3236
1,3.2882882882882885,3235
1,3.2927927927927927,3234
1,3.2972972972972974,3233
1,3.3018018018018016,3233
1,3.3063063063063063,3232
1,3.310810810810811,3231
1,3.315315315315315,3230
1,3.31981981981982,3229
1,3.324324324324324,3229
1,3.328828828828829,3228
1,3.3333333333333335,3227
1,3.3378378378378377,3226
1,3.3423423423423424,3226
1,3.3468468468468466,3225
1,3.3513513513513513,3224
1,3.355855855855856,3223
1,3.3603603603603602,3223
1,3.364864864864865,3222
1,3.369369369369369,3221
1,3.373873873873874,3220
1,3.3783783783783785,3220
1,3.3828828828828827,3219
1,3.3873873873873874,3218
1,3.3918918918918917,3217
1,3.3963963963963963,3217
1,3.400900900900901,3216
1,3.4054054054054053,3215
1,3.40990990990991,3215
1,3.414414414414414,3214
1,3.418918918918919,3213
1,3.4234234234234235,3212
1,3.4279279279279278,3212
1,3.4324324324324325,3211
1,3.4369369369369367,3210
1,3.4414414414414414,3210
1,3.445945945945946,3209
1,3.4504504504504503,3208
1,3.454954954954955,3208
1,3.4594594594594597,3207
1,3.463963963963964,3206
1,3.4684684684684686,3206
1,3.472972972972973,3205
1,3.4774774774774775,3204
1,3.481981981981982,3204
1,3.4864864864864864,3203
1,3.490990990990991,3202
1,3.4954954954954953,3202
1,3.5,3201
1,3.5045045045045047,3200
1,3.509009009009009,3200
1,3.5135135135135136,3199
1,3.518018018018018,3198
1,3.5225225225225225,3198
1,3.527027027027027,3197
1,3.5315315315315314,3196
1,3.536036036036036,3196
1,3.5405405405405403,3195
1,3.545045045045045,3194
1,3.5495495495495497,3194
1,3.554054054054054,3193
1,3.5585585585585586,3193
1,3.563063063063063,3192
1,3.5675675675675675,3191
1,3.5720720720720722,3191
1,3.5765765765765765,3190
1,3.581081081081081,3189
1,3.5855855855855854,3189
1,3.59009009009009,3188
1,3.5945945945945947,3188
1,3.599099099099099,3187
1,3.6036036036036037,3186
1,3.608108108108108,3186
1,3.6126126126126126,3185
1,3.6171171171171173,3185
1,3.6216216216216215,3184
1,3.626126126126126,3183
1,3.6306306306306304,3183
1,3.635135135135135,3182
1,3.6396396396396398,3182
1,3.644144144144144,3181
1,3.6486486486486487,3180
1,3.653153153153153,3180
1,3.6576576576576576,3179
1,3.6621621621621623,3179
1,3.6666666666666665,3178
1,3.671171171171171,3178
1,3.6756756756756754,3177
1,3.68018018018018,3176
1,3.684684684684685,3176
1,3.689189189189189,3175
1,3.6936936936936937,3175
1,3.698198198198198,3174
1,3.7027027027027026,3174
1,3.7072072072072073,3173
1,3.7117117117117115,3172
1,3.7162162162162162,3172
1,3.720720720720721,3171
1,3.725225225225225,3171
1,3.72972972972973,3170
1,3.734234234234234,3170
1,3.7387387387387387,3169
1,3.7432432432432434,3169
1,3.7477477477477477,3168
1,3.7522522522522523,3168
1,3.7567567567567566,3167
1,3.7612612612612613,3167
1,3.765765765765766,3166
1,3.77027027027027,3165
1,3.774774774774775,3165
1,3.779279279279279,3164
1,3.7837837837837838,3164
1,3.7882882882882885,3163
1,3.7927927927927927,3163
1,3.7972972972972974,3162
1,3.8018018018018016,3162
1,3.8063063063063063,3161
1,3.810810810810811,3161
1,3.815315315315315,3160
1,3.81981981981982,3160
1,3.824324324324324,3159
1,3.828828828828829,3159
1,3.8333333333333335,3158
1,3.8378378378378377,3158
1,3.8423423423423424,3157
1,3.8468468468468466,3157
1,3.8513513513513513,3156
1,3.855855855855856,3156
1,3.8603603603603602,3155
1,3.864864864864865,3155
1,3.869369369369369,3154
1,3.873873873873874,3154
1,3.8783783783783785,3153
1,3.8828828828828827,3153
1,3.8873873873873874,3152
1,3.8918918918918917,3152
1,3.8963963963963963,3151
1,3.900900900900901,3151
1,3.9054054054054053,3150
1,3.90990990990991,3150
1,3.914414414414414,3149
1,3.918918918918919,3149
1,3.9234234234234235,3149
1,3.9279279279279278,3148
1,3.9324324324324325,3148
1,3.9369369369369367,3147
1,3.9414414414414414,3147
1,3.945945945945946,3146
1,3.9504504504504503,3146
1,3.954954954954955,3145
1,3.959459459459459,3145
1,3.963963963963964,3144
1,3.9684684684684686,3144
1,3.972972972972973,3144
1,3.9774774774774775,3143
1,3.981981981981982,3143
1,3.9864864864864864,3142
1,3.990990990990991,3142
1,3.9954954954954953,3141
1,4,3141
1,4.004504504504505,3140
1,4.009009009009009,3140
1,4.013513513513513,3140
1,4.018018018018018,3139
1,4.0225225225225225,3139
1,4.027027027027027,3138
1,4.031531531531532,3138
1,4.036036036036036,3137
1,4.04054054054054,3137
1,4.045045045045045,3137
1,4.04954954954955,3136
1,4.054054054054054,3136
1,4.058558558558558,3135
1,4.063063063063063,3135
1,4.0675675675675675,3134
1,4.072072072072072,3134
1,4.076576576576577,3134
1,4.081081081081081,3133
1,4.085585585585585,3133
1,4.09009009009009,3132
1,4.094594594594595,3132
1,4.099099099099099,3131
1,4.103603603603603,3131
1,4.108108108108108,3131
1,4.112612612612613,3130
1,4.117117117117117,3130
1,4.121621621621622,3129
1,4.126126126126126,3129
1,4.13063063063063,3129
1,4.135135135135135,3128
1,4.13963963963964,3128
1,4.1441441441441444,3127
1,4.148648648648648,3127
1,4.153153153153153,3127
1,4.157657657657658,3126
1,4.162162162162162,3126
1,4.166666666666667,3126
1,4.171171171171171,3125
1,4.175675675675675,3125
1,4.18018018018018,3124
1,4.184684684684685,3124
1,4.1891891891891895,3124
1,4.193693693693693,3123
1,4.198198198198198,3123
1,4.202702702702703,3122
1,4.207207207207207,3122
1,4.211711711711712,3122
1,4.216216216216216,3121
1,4.2207207207207205,3121
1,4.225225225225225,3121
1,4.22972972972973,3120
1,4.2342342342342345,3120
1,4.238738738738738,3119
1,4.243243243243243,3119
1,4.247747747747748,3119
1,4.252252252252252,3118
1,4.256756756756757,3118
1,4.261261261261261,3118
1,4.2657657657657655,3117
1,4.27027027027027,3117
1,4.274774774774775,3117
1,4.2792792792792795,3116
1,4.283783783783783,3116
1,4.288288288288288,3115
1,4.292792792792793,3115
1,4.297297297297297,3115
1,4.301801801801802,3114
1,4.306306306306306,3114
1,4.3108108108108105,3114
1,4.315315315315315,3113
1,4.31981981981982,3113
1,4.324324324324325,3113
1,4.328828828828828,3112
1,4.333333333333333,3112
1,4.337837837837838,3112
1,4.342342342342342,3111
1,4.346846846846847,3111
1,4.351351351351351,3111
1,4.3558558558558556,3110
1,4.36036036036036,3110
1,4.364864864864865,3110
1,4.36936936936937,3109
1,4.373873873873874,3109
1,4.378378378378378,3109
1,4.382882882882883,3108
1,4.387387387387387,3108
1,4.391891891891892,3108
1,4.396396396396397,3107
1,4.400900900900901,3107
1,4.405405405405405,3107
1,4.40990990990991,3106
1,4.414414414414415,3106
1,4.418918918918919,3106
1,4.423423423423423,3105
1,4.427927927927928,3105
1,4.4324324324324325,3105
1,4.436936936936937,3104
1,4.441441441441442,3104
1,4.445945945945946,3104
1,4.45045045045045,3103
1,4.454954954954955,3103
1,4.45945945945946,3103
1,4.463963963963964,3102
1,4.468468468468468,3102
1,4.472972972972973,3102
1,4.4774774774774775,3101
1,4.481981981981982,3101
1,4.486486486486487,3101
1,4.490990990990991,3100
1,4.495495495495495,3100
1,4.5,3100
2,1.4802973661668753e-16,9813
2,0.004504504504504653,9813
2,0.009009009009009156,9813
2,0.013513513513513662,9812
2,0.018018018018018167,9811
2,0.02252252252252267,9810
2,0.027027027027027178,9809
2,0.031531531531531674,9807
2,0.03603603603603618,9805
2,0.04054054054054069,9803
2,0.04504504504504519,9800
2,0.049549549549549696,9797
2,0.0540540540540542,9794
2,0.0585585585585587,9790
2,0.06306306306306321,9786
2,0.06756756756756772,9782
2,0.07207207207207222,9777
2,0.07657657657657672,9772
2,0.08108108108108124,9767
2,0.08558558558558574,9761
2,0.09009009009009024,9755
2,0.09459459459459475,9749
2,0.09909909909909925,9742
2,0.10360360360360375,9735
2,0.10810810810810827,9727
2,0.11261261261261277,9719
